"CODIGO";"DESCRIPCION";"LATITUD";"LONGITUD";"DIRECION";"CP";"POBLACION";"PROVINCIA";"PAIS";"CERCANIAS";"FEVE";"COMUN"
"60406";"SOCUÉLLAMOS";"39.2787760";"-2.7755710";"C/ Estación Ferrocarril, S/N";"13630";"SOCUÉLLAMOS";"CIUDAD REAL";"ESPAÑA";"NO";"NO";""
"60407";"GANGUERAS (APD)";"";"";"";"";"VILLARROBLEDO";"ALBACETE";"ESPAÑA";"NO";"NO";""
"60500";"VILLARROBLEDO";"39.2608680";"-2.5986210";"C/ Juan Ferreira, S/N";"02600";"VILLARROBLEDO";"ALBACETE";"ESPAÑA";"NO";"NO";""
"60503";"MINAYA";"39.2407380";"-2.3484030";"C/ Estación Ferrocarril, S/N";"02620";"MINAYA";"ALBACETE";"ESPAÑA";"NO";"NO";""
"60505";"LA RODA DE ALBACETE";"39.1995940";"-2.1625470";"Pla. Estación Ferracarril, S/N";"02630";"RODA (LA)";"ALBACETE";"ESPAÑA";"NO";"NO";""
"60507";"LA GINETA";"39.1116650";"-2.0001550";"C/ Santa Ana, S/N";"02110";"GINETA (LA)";"ALBACETE";"ESPAÑA";"NO";"NO";""
"60600";"ALBACETE-LOS LLANOS";"38.9993840";"-1.8484500";"C/ Federico García Lorca, 1";"02001";"ALBACETE";"ALBACETE";"ESPAÑA";"NO";"NO";""
"60601";"LA LOSILLA (APT)";"38.9365160";"-1.7627510";"";"";"CHINCHILLA DE MONTE-ARAGÓN";"ALBACETE";"ESPAÑA";"NO";"NO";""
"60700";"CHINCHILLA";"38.9028670";"-1.6962350";"";"";"CHINCHILLA DE MONTE-ARAGÓN";"ALBACETE";"ESPAÑA";"NO";"NO";""
"60702";"VILLAR DE CHINCHILLA";"38.9061660";"-1.4885350";"";"";"CHINCHILLA DE MONTE-ARAGÓN";"ALBACETE";"ESPAÑA";"NO";"NO";""
"60704";"BONETE (APD)";"38.9003840";"-1.3560170";"";"";"BONETE";"ALBACETE";"ESPAÑA";"NO";"NO";""
"60705";"ALPERA (APT-CGD)";"38.9389660";"-1.2524350";"";"";"ALPERA";"ALBACETE";"ESPAÑA";"NO";"NO";""
"60800";"ALMANSA";"38.8678220";"-1.1054460";"Pla. Primero de Mayo, 1";"02640";"ALMANSA";"ALBACETE";"ESPAÑA";"NO";"NO";""
"60900";"LA ENCINA";"38.7653440";"-0.9542440";"Avda. Constitucion, 1";"03408";"VILLENA";"ALICANTE/ALACANT";"ESPAÑA";"NO";"NO";""
"60901";"CAUDETE";"38.7161630";"-0.9597270";"Ctra. Cv - 656 --- Estación Ferrocarril, S/N";"02660";"CAUDETE";"ALBACETE";"ESPAÑA";"NO";"NO";""
"60902";"VILLENA";"38.6317380";"-0.8676890";"Ronda de la Estación, S/N";"03400";"VILLENA";"ALICANTE/ALACANT";"ESPAÑA";"NO";"NO";""
"60903";"COLONIA DE STA. EULALIA (APD)";"38.5908580";"-0.8563020";"";"";"VILLENA";"ALICANTE/ALACANT";"ESPAÑA";"NO";"NO";""
"60904";"SAX";"38.5442510";"-0.8137290";"Luis Barcelo Santoja, 25";"03630";"SAX";"ALICANTE/ALACANT";"ESPAÑA";"NO";"NO";""
"60905";"ELDA-PETRER";"38.4848790";"-0.8010900";"C/ Galicia, S/N";"03600";"ELDA";"ALICANTE/ALACANT";"ESPAÑA";"NO";"NO";""
"60906";"MONOVAR-PINOSO";"38.4404730";"-0.8169380";"";"";"MONÓVAR/MONÒVER";"ALICANTE/ALACANT";"ESPAÑA";"NO";"NO";""
"60907";"NOVELDA-ASPE";"38.4070860";"-0.7777440";"C/ Rafael Altamira, S/N";"03660";"NOVELDA";"ALICANTE/ALACANT";"ESPAÑA";"NO";"NO";""
"60908";"MONFORTE DEL CID (APT)";"38.4062050";"-0.6963350";"";"";"MONFORTE DEL CID";"ALICANTE/ALACANT";"ESPAÑA";"NO";"NO";""
"60909";"AGOST (APT)";"38.4062040";"-0.6168850";"";"";"AGOST";"ALICANTE/ALACANT";"ESPAÑA";"NO";"NO";""
"60910";"SAN VICENTE DEL RASPEIG";"38.3975600";"-0.5338830";"";"";"SAN VICENTE DEL RASPEIG/SANT VICENT DEL RASPEIG";"ALICANTE/ALACANT";"ESPAÑA";"NO";"NO";""
"60911";"ALICANTE/ALACANT-TERMINAL";"38.3447127";"-0.4955241";"Avda. Salamanca, 1";"03005";"ALICANTE/ALACANT";"ALICANTE/ALACANT";"ESPAÑA";"SI";"NO";""
"60913";"SANT VICENT CENTRE";"38.3946533";"-0.5287247";"Vial del Terraplen, S/N";"03690";"SAN VICENTE DEL RASPEIG/SANT VICENT DEL RASPEIG";"ALICANTE/ALACANT";"ESPAÑA";"SI";"NO";""
"60914";"UNIVERSIDAD DE ALICANTE";"38.3841650";"-0.5284110";"Ctra. San Vicente Raspeig S/Nº";"03690";"ALICANTE/ALACANT";"ALICANTE/ALACANT";"ESPAÑA";"SI";"NO";""
"61001";"POZO-CANADA (APT)";"38.8034670";"-1.7236350";"";"";"POZO CAÑADA";"ALBACETE";"ESPAÑA";"NO";"NO";""
"61002";"LOS HITOS (APT)";"";"";"";"";"HELLÍN";"ALBACETE";"ESPAÑA";"NO";"NO";""
"61003";"NAVAJUELOS (APT)";"38.7181670";"-1.6830360";"";"";"TOBARRA";"ALBACETE";"ESPAÑA";"NO";"NO";""
"61004";"TOBARRA (APT-CGD)";"38.5970260";"-1.7012760";"";"";"TOBARRA";"ALBACETE";"ESPAÑA";"NO";"NO";""
"61005";"HELLÍN";"38.5087760";"-1.6884370";"Paseo Yutera del Carmen, S/N";"02400";"HELLÍN";"ALBACETE";"ESPAÑA";"NO";"NO";""
"61006";"MINATEDA (APT)";"";"";"";"";"HELLÍN";"ALBACETE";"ESPAÑA";"NO";"NO";""
"61007";"AGRAMON (APT)";"38.4027670";"-1.6302370";"";"";"HELLÍN";"ALBACETE";"ESPAÑA";"NO";"NO";""
"61008";"MINAS  (APT)";"";"";"";"";"HELLÍN";"ALBACETE";"ESPAÑA";"NO";"NO";""
"61009";"CALASPARRA";"38.2692600";"-1.6801090";"Calle Estacion Ferrocarril, 8";"30420";"CALASPARRA";"MURCIA";"ESPAÑA";"NO";"NO";""
"61011";"LA MACETUA (APD)";"";"";"";"";"CIEZA";"MURCIA";"ESPAÑA";"NO";"NO";""
"61012";"CIEZA";"38.2466090";"-1.4217020";"C/ Estación Ferrocarril, 34";"30530";"CIEZA";"MURCIA";"ESPAÑA";"NO";"NO";""
"61013";"BLANCA-ABARAN";"38.2289680";"-1.3373110";"";"";"ABARÁN";"MURCIA";"ESPAÑA";"NO";"NO";""
"61015";"ARCHENA-FORTUNA";"38.1313200";"-1.2360370";"C/ Estación Ferrocarril, S/N";"30627";"MOLINA DE SEGURA";"MURCIA";"ESPAÑA";"NO";"NO";""
"61016";"LORQUI-CEUTI (APD)";"";"";"";"";"LORQUÍ";"MURCIA";"ESPAÑA";"NO";"NO";""
"61017";"ALGUAZAS-MOLINA";"38.0556200";"-1.2464230";"";"";"ALGUAZAS";"MURCIA";"ESPAÑA";"NO";"NO";""
"61018";"LAS TORRES DE COTILLAS (APD)";"38.0284870";"-1.2360040";"";"";"TORRES DE COTILLAS (LAS)";"MURCIA";"ESPAÑA";"NO";"NO";""
"61019";"SANTA BARBARA DEL SEGURA (CGD)";"";"";"";"";"MOLINA DE SEGURA";"MURCIA";"ESPAÑA";"NO";"NO";""
"61100";"ALCANTARILLA";"37.9721600";"-1.2157430";"";"";"ALCANTARILLA";"MURCIA";"ESPAÑA";"SI";"NO";""
"61200";"MURCIA DEL CARMEN";"37.9748243";"-1.1315080";"Pza. de la Industria, S/N";"30002";"MURCIA";"MURCIA";"ESPAÑA";"SI";"NO";""
"61202";"BENIAJAN";"37.9707650";"-1.0799380";"";"";"MURCIA";"MURCIA";"ESPAÑA";"SI";"NO";""
"61203";"TORREAGUERA (APD)";"37.9840650";"-1.0518380";"";"";"MURCIA";"MURCIA";"ESPAÑA";"SI";"NO";""
"61300";"ALQUERIAS-SANTOMERA";"37.9996400";"-1.0263050";"";"";"MURCIA";"MURCIA";"ESPAÑA";"SI";"NO";""
"61301";"CANTERAS (APT)";"37.9678410";"-0.9535640";"";"";"MURCIA";"MURCIA";"ESPAÑA";"NO";"NO";""
"61302";"RIQUELME-SUCINA";"37.8956650";"-0.9748390";"";"";"MURCIA";"MURCIA";"ESPAÑA";"NO";"NO";""
"61303";"BALSICAS-MAR MENOR";"37.8188400";"-0.9508910";"C/ Mar Menor, S/N";"30591";"TORRE-PACHECO";"MURCIA";"ESPAÑA";"SI";"NO";""
"61304";"TORRE-PACHECO";"37.7469050";"-0.9670780";"Avda. Estación Ferrocarril, S/N";"30700";"TORRE-PACHECO";"MURCIA";"ESPAÑA";"SI";"NO";""
"61305";"LA PALMA-POZO ESTRECHO (APT)";"37.7014650";"-0.9796390";"";"";"CARTAGENA";"MURCIA";"ESPAÑA";"NO";"NO";""
"61306";"BARRIO DEL PERAL (APD)";"";"";"";"";"CARTAGENA";"MURCIA";"ESPAÑA";"NO";"NO";""
"61307";"CARTAGENA";"37.6049670";"-0.9751220";"Pla. de Mejico, 2";"30203";"CARTAGENA";"MURCIA";"ESPAÑA";"NO";"NO";""
"62001";"BENIEL";"38.0448608";"-0.9994759";"Camino de la Estación 15, Beniel (Murcia)";"30130";"BENIEL";"MURCIA";"ESPAÑA";"SI";"NO";""
"62002";"ORIHUELA-MIGUEL HERNÁNDEZ";"38.0779321";"-0.9446060";"Avda Teodomiro, 68";"03300";"ORIHUELA";"ALICANTE/ALACANT";"ESPAÑA";"SI";"NO";""
"62003";"CALLOSA DE SEGURA";"38.1227686";"-0.8745747";"Paseo Estación del Ferrocarril, S/N";"03360";"CALLOSA DE SEGURA";"ALICANTE/ALACANT";"ESPAÑA";"SI";"NO";""
"62100";"SAN ISIDRO-ALBATERA-CATRAL";"38.1670209";"-0.8380854";"Camino de la Estación, 16";"03349";"SAN ISIDRO";"ALICANTE/ALACANT";"ESPAÑA";"SI";"NO";""
"62101";"CREVILLENTE";"38.2245622";"-0.7815283";"Barrio Estación, S/N";"03330";"CREVILLENT";"ALICANTE/ALACANT";"ESPAÑA";"SI";"NO";""
"62102";"ELCHE/ELX-CARRÚS";"38.2689783";"-0.7063992";"Avda. de la Libertad, S/N";"03201";"ELCHE/ELX";"ALICANTE/ALACANT";"ESPAÑA";"SI";"NO";""
"62103";"ELCHE/ELX-PARC";"38.2717809";"-0.6952193";"Avda. del Ferrocarril Este, 10";"03202";"ELCHE/ELX";"ALICANTE/ALACANT";"ESPAÑA";"SI";"NO";""
"62104";"TORRELLANO";"38.2896365";"-0.5824572";"C/ Casa Campo Torrellano Alto P3,82";"03320";"ELCHE/ELX";"ALICANTE/ALACANT";"ESPAÑA";"SI";"NO";""
"62108";"ELX-MERCANCIAS";"38.2785340";"-0.6536870";"";"";"ELCHE/ELX";"ALICANTE/ALACANT";"ESPAÑA";"SI";"NO";""
"62109";"SANT GABRIEL";"38.3290647";"-0.5086866";"Avda. de Elche S/N";"03005";"ALICANTE/ALACANT";"ALICANTE/ALACANT";"ESPAÑA";"SI";"NO";""
"64001";"LA FONT DE LA FIGUERA (APT)";"38.8029650";"-0.8718230";"";"";"FONT DE LA FIGUERA (LA)";"VALENCIA/VALÈNCIA";"ESPAÑA";"NO";"NO";""
"64002";"LA PARRILLA (APT)";"";"";"";"";"MOGENTE/MOIXENT";"VALENCIA/VALÈNCIA";"ESPAÑA";"NO";"NO";""
"64003";"MOIXENT";"38.8777975";"-0.7536507";"Estación FF.CC. S/N";"46640";"MOGENTE/MOIXENT";"VALENCIA/VALÈNCIA";"ESPAÑA";"SI";"NO";""
"64004";"VALLADA";"38.9089907";"-0.6902385";"Camino de la Estación S/N";"46691";"VALLADA";"VALENCIA/VALÈNCIA";"ESPAÑA";"SI";"NO";""
"64005";"MONTESA";"38.9429388";"-0.6410905";"Estación FF.CC. S/N";"46692";"MONTESA";"VALENCIA/VALÈNCIA";"ESPAÑA";"SI";"NO";""
"64006";"L'ALCÚDIA DE CRESPINS";"38.9690579";"-0.5866758";"C/ Pintor Sorolla, S/N";"46690";"ALCÚDIA DE CRESPINS (L')";"VALENCIA/VALÈNCIA";"ESPAÑA";"SI";"NO";""
"64007";"LENOVA-MANUEL";"39.0500727";"-0.4776036";"C/ Buenavista, S/N";"46660";"MANUEL";"VALENCIA/VALÈNCIA";"ESPAÑA";"SI";"NO";""
"64100";"XÀTIVA";"38.9921480";"-0.5245402";"Estación FF.CC. S/N";"46800";"XÀTIVA";"VALENCIA/VALÈNCIA";"ESPAÑA";"SI";"NO";""
"64101";"MANUEL-L'ENOVA";"39.0501560";"-0.4776180";"";"";"MANUEL";"VALENCIA/VALÈNCIA";"ESPAÑA";"SI";"NO";""
"64102";"LA POBLA LLARGA";"39.0833385";"-0.4696592";"Barrio de la Estación, S/N";"46670";"POBLA LLARGA (LA)";"VALENCIA/VALÈNCIA";"ESPAÑA";"SI";"NO";""
"64103";"CARCAIXENT";"39.1205251";"-0.4544102";"Glorieta de la Estación, S/N";"46740";"CARCAIXENT";"VALENCIA/VALÈNCIA";"ESPAÑA";"SI";"NO";""
"64104";"ALZIRA";"39.1531495";"-0.4506011";"C/ Estación Ferrocarril, S/N";"46600";"ALZIRA";"VALENCIA/VALÈNCIA";"ESPAÑA";"SI";"NO";""
"64105";"ALGEMESÍ";"39.1931484";"-0.4409196";"C / Estación Ferrocarril, S/N";"46680";"ALGEMESÍ";"VALENCIA/VALÈNCIA";"ESPAÑA";"SI";"NO";""
"64107";"BENIFAIÓ";"39.2843027";"-0.4299537";"Pla. de la Estación, S/N";"46450";"BENIFAIÓ";"VALENCIA/VALÈNCIA";"ESPAÑA";"SI";"NO";""
"64200";"SILLA";"39.3619548";"-0.4149813";"Estación FF.CC. S/N";"46460";"SILLA";"VALENCIA/VALÈNCIA";"ESPAÑA";"SI";"NO";""
"64201";"CATARROJA";"39.4000447";"-0.3992195";"Ronda del Este S/N";"46470";"CATARROJA";"VALENCIA/VALÈNCIA";"ESPAÑA";"SI";"NO";""
"64202";"MASSANASSA";"39.4091934";"-0.3953073";"Garcia Lorca S/N";"46470";"MASSANASSA";"VALENCIA/VALÈNCIA";"ESPAÑA";"SI";"NO";""
"64203";"ALFAFAR-BENETÚSSER";"39.4224232";"-0.3926050";"C/ Estación Ferrocarril, S/N";"46910";"ALFAFAR";"VALENCIA/VALÈNCIA";"ESPAÑA";"SI";"NO";""
"64210";"ALBAL";"39.3918429";"-0.4026343";"C/ Número Nueve";"";"";"VALENCIA/VALÈNCIA";"ESPAÑA";"SI";"NO";""
"65000";"VALÈNCIA-ESTACIÓ DEL NORD";"39.4669305";"-0.3772239";"C/ Xativa, 24";"46007";"VALENCIA";"VALENCIA/VALÈNCIA";"ESPAÑA";"SI";"NO";"VALEN"
"65001";"ROCA-CÚPER";"39.5262094";"-0.3238405";"C/ San Isidro S/N";"46550";"MELIANA";"VALENCIA/VALÈNCIA";"ESPAÑA";"SI";"NO";""
"65002";"VALÈNCIA-LA FONT DE SANT LLUÍS";"39.4416052";"-0.3714220";"Camino del Molino de las Fuentes S/N, Valencia";"46026";"VALENCIA";"VALENCIA/VALÈNCIA";"ESPAÑA";"SI";"NO";""
"65003";"VALÈNCIA-CABANYAL";"39.4702456";"-0.3346772";"Avda. Blasco Ibañez, S/N";"46022";"VALENCIA";"VALENCIA/VALÈNCIA";"ESPAÑA";"SI";"NO";""
"65004";"EL MAGISTRE (APT)";"39.4877250";"-0.3315650";"";"";"ALBORAYA";"VALENCIA/VALÈNCIA";"ESPAÑA";"NO";"NO";""
"65005";"ALBUIXECH";"39.5435233";"-0.3205526";"Avda Virgen de Albuixech, 23";"46550";"ALBUIXECH";"VALENCIA/VALÈNCIA";"ESPAÑA";"SI";"NO";""
"65006";"MASSALFASSAR";"39.5557532";"-0.3183058";"Estación FF.CC. S/N";"46560";"MASSALFASSAR";"VALENCIA/VALÈNCIA";"ESPAÑA";"SI";"NO";""
"65007";"EL PUIG";"39.5883020";"-0.3116645";"Camino de la Estación, S/N";"46540";"PUIG DE SANTA MARIA (EL)";"VALENCIA/VALÈNCIA";"ESPAÑA";"SI";"NO";""
"65008";"PUÇOL";"39.6205367";"-0.3031085";"Carrer Felipe Sebastian S/N, Puçol (Valencia)";"46530";"PUÇOL";"VALENCIA/VALÈNCIA";"ESPAÑA";"SI";"NO";""
"65009";"GRAO DE VALENCI";"";"";"";"";"VALENCIA";"VALENCIA/VALÈNCIA";"ESPAÑA";"NO";"NO";""
"65010";"VALENCIA-PUERTO";"";"";"";"";"VALENCIA";"VALENCIA/VALÈNCIA";"ESPAÑA";"NO";"NO";""
"65011";"GRAO-VALENCIA";"";"";"";"";"VALENCIA";"VALENCIA/VALÈNCIA";"ESPAÑA";"NO";"NO";""
"65100";"EL COSCOLLAR (APT)";"";"";"";"";"VALENCIA";"VALENCIA/VALÈNCIA";"ESPAÑA";"NO";"NO";""
"65200";"SAGUNT";"39.6758025";"-0.2715420";"Estación FF.CC. S/N";"46500";"SAGUNTO/SAGUNT";"VALENCIA/VALÈNCIA";"ESPAÑA";"SI";"NO";""
"65201";"LES VALLS";"39.7193457";"-0.2397602";"Cami Vell D' Almenara, S/N";"46500";"SAGUNTO/SAGUNT";"VALENCIA/VALÈNCIA";"ESPAÑA";"SI";"NO";""
"65202";"ALMENARA";"39.7487737";"-0.2183811";"C/ Estación de Ferrocarril, S/N";"12590";"ALMENARA";"CASTELLÓN/CASTELLÓ";"ESPAÑA";"SI";"NO";""
"65203";"LA LLOSA";"39.7678109";"-0.2029444";"C/ de la Acequia, S/N";"12591";"LLOSA (LA)";"CASTELLÓN/CASTELLÓ";"ESPAÑA";"SI";"NO";""
"65204";"CHILCHES/XILXES";"39.7826726";"-0.1903295";"Pza. Jardin, S/N";"12592";"CHILCHES/XILXES";"CASTELLÓN/CASTELLÓ";"ESPAÑA";"SI";"NO";""
"65205";"MONCOFA";"39.8208891";"-0.1626965";"C/ Estación de Ferrocarril, S/N";"12593";"NULES";"CASTELLÓN/CASTELLÓ";"ESPAÑA";"SI";"NO";""
"65206";"NULES LA VILLAVELLA";"39.8532354";"-0.1527317";"Ramon Lluch S/N";"12520";"NULES";"CASTELLÓN/CASTELLÓ";"ESPAÑA";"SI";"NO";""
"65207";"BURRIANA-ALQUERÍAS NIÑO PERDIDO";"39.8965088";"-0.1038601";"C/ Estación Ferrocarril, S/N";"12530";"BORRIANA/BURRIANA";"CASTELLÓN/CASTELLÓ";"ESPAÑA";"SI";"NO";""
"65208";"VILA-REAL";"39.9330935";"-0.0967681";"Avda de Francia 14  16";"12540";"VILA-REAL";"CASTELLÓN/CASTELLÓ";"ESPAÑA";"SI";"NO";""
"65209";"ALMASSORA";"39.9549079";"-0.0767713";"Ctra. de la Estación, S/N";"12550";"ALMAZORA/ALMASSORA";"CASTELLÓN/CASTELLÓ";"ESPAÑA";"SI";"NO";""
"65222";"DESCONOCIDO";"40.7536480";"0.61443800";"";"";"ALDEA (L')";"";"ESPAÑA";"NO";"NO";""
"65300";"CASTELLÓ DE LA PLANA";"39.9884736";"-0.0523456";"C/pintor Oliet, S/N";"12006";"CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA";"CASTELLÓN/CASTELLÓ";"ESPAÑA";"SI";"NO";""
"65301";"LES PALMES";"40.0213050";"-0.0009230";"";"";"CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA";"CASTELLÓN/CASTELLÓ";"ESPAÑA";"NO";"NO";""
"65302";"BENICASSIM";"";"";"";"";"BENICASIM/BENICÀSSIM";"CASTELLÓN/CASTELLÓ";"ESPAÑA";"NO";"NO";""
"65303";"LAS VILLAS DE BENICASIM (APD)";"";"";"";"";"BENICASIM/BENICÀSSIM";"CASTELLÓN/CASTELLÓ";"ESPAÑA";"NO";"NO";""
"65304";"ORPESA";"40.0922580";"0.13986100";"Pl. L'Estacio Ferrocarril, S/N";"12594";"OROPESA DEL MAR/ORPESA";"CASTELLÓN/CASTELLÓ";"ESPAÑA";"SI";"NO";""
"65305";"CABANES";"";"";"";"";"CABANES";"CASTELLÓN/CASTELLÓ";"ESPAÑA";"NO";"NO";""
"65306";"TORREBLANCA";"40.2122110";"0.19877900";"C/ de L'Estacio, 47";"12596";"TORREBLANCA";"CASTELLÓN/CASTELLÓ";"ESPAÑA";"SI";"NO";""
"65307";"ALCOSSEBRE (APT)";"";"";"";"";"ALCALÀ DE XIVERT";"CASTELLÓN/CASTELLÓ";"ESPAÑA";"NO";"NO";""
"65308";"ALCALÁ DE CHIVERT";"40.3046900";"0.22871700";"Passeig Herois del Marroc, S/N";"12570";"ALCALÀ DE XIVERT";"CASTELLÓN/CASTELLÓ";"ESPAÑA";"SI";"NO";""
"65309";"SANTA MAGDALENA DE PULPIS";"40.3584630";"0.29437000";"";"";"SANTA MAGDALENA DE PULPIS";"CASTELLÓN/CASTELLÓ";"ESPAÑA";"NO";"NO";""
"65310";"PENISCOLA (APT)";"";"";"";"";"PENÍSCOLA/PEÑÍSCOLA";"CASTELLÓN/CASTELLÓ";"ESPAÑA";"NO";"NO";""
"65311";"BENICARLÓ-PEÑÍSCOLA";"40.4276390";"0.41521700";"Pla. Estación Ferrocarril, S/N";"12580";"BENICARLÓ";"CASTELLÓN/CASTELLÓ";"ESPAÑA";"SI";"NO";""
"65312";"VINARÒS";"40.4716820";"0.45572700";"Pza. Estación Ferrocarril, S/N";"12500";"VINARÒS";"CASTELLÓN/CASTELLÓ";"ESPAÑA";"SI";"NO";""
"65314";"ULLDECONA-ALCANAR-LA SÉNIA";"40.5959267";"0.44927448";"Passeig de L'Estació, S/N";"43550";"ULLDECONA";"TARRAGONA";"ESPAÑA";"SI";"NO";""
"65315";"FREGINALS (APT)";"";"";"";"";"FREGINALS";"TARRAGONA";"ESPAÑA";"NO";"NO";""
"65316";"SANTA BARBARA";"";"";"";"";"SANTA BÀRBARA";"TARRAGONA";"ESPAÑA";"NO";"NO";""
"65317";"MIANES (APT)";"";"";"";"";"TORTOSA";"TARRAGONA";"ESPAÑA";"NO";"NO";""
"65318";"BENICÀSSIM";"40.0579451";"0.05776460";"Pza. de la Estación S/N, Benicàssim (Castelló)";"12560";"BENICASIM/BENICÀSSIM";"CASTELLÓN/CASTELLÓ";"ESPAÑA";"SI";"NO";""
"65400";"TORTOSA";"40.8073330";"0.52301360";"C/ Poeta Vicente I Garcia, 6 - 12";"43500";"TORTOSA";"TARRAGONA";"ESPAÑA";"SI";"NO";""
"65401";"CAMP-REDÓ";"40.7591556";"0.55584433";"C/ Estació Ferrocarril, S/N";"43897";"TORTOSA";"TARRAGONA";"ESPAÑA";"SI";"NO";""
"65402";"L'ALDEA-AMPOSTA-TORTOSA";"40.7535640";"0.61430923";"C/ Arrabal de Ramon, S/N";"43896";"ALDEA (L')";"TARRAGONA";"ESPAÑA";"SI";"NO";""
"65403";"CAMARLES-DELTEBRE";"40.7747633";"0.67176095";"C/ Estación Ferrocarril, S/N";"43894";"CAMARLES";"TARRAGONA";"ESPAÑA";"SI";"NO";""
"65404";"L'AMPOLLA-EL PERELLÓ-DELTEBRE";"40.8119898";"0.70826336";"Pl. Francesc Macià, S/N";"43895";"AMPOLLA (L')";"TARRAGONA";"ESPAÑA";"SI";"NO";""
"65405";"L'AMETLLA DE MAR";"40.8862000";"0.80045321";"C/ Goya, S/N";"43860";"AMETLLA DE MAR (L')";"TARRAGONA";"ESPAÑA";"SI";"NO";""
"65406";"VANDELLOS (APT)";"40.9843500";"0.90540200";"";"";"VANDELLÒS I L'HOSPITALET DE L'INFANT";"TARRAGONA";"ESPAÑA";"NO";"NO";""
"65407";"L'HOSPITALET DE L'INFANT";"40.9958630";"0.92073300";"Carrer L'Estacio Ferrocarril, S/N";"43890";"VANDELLÒS I L'HOSPITALET DE L'INFANT";"TARRAGONA";"ESPAÑA";"NO";"NO";""
"65408";"MONT-ROIG DEL CAMP";"41.0449630";"0.99072200";"Carretera N-340 - Partida Poblas, S/N";"43892";"MONT-ROIG DEL CAMP";"TARRAGONA";"ESPAÑA";"NO";"NO";""
